,id,city_state,name,address,current_opening_hours,business_status,latitude,longitude,weekday_text,viewport,tipologia,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
3320,ChIJp7yoBqs5J5URnQ9eOKG8BJk,Florianópolis/SC,UFSC,"R. Eng. Agronômico Andrei Cristian Ferreira, s/n - Trindade, Florianópolis",Indisponível,OPERATIONAL,-27.5999578,-48.5194134,Não disponível,"{'northeast': {'lat': -27.59104155, 'lng': -48.5086513}, 'southwest': {'lat': -27.60600055, 'lng': -48.53206449999999}}",universidade,,,,,,,
3321,ChIJAd3i-lQ4J5URvoOvkyBuDJQ,Florianópolis/SC,Casa Divina UFSC,"R. Des. Vítor Lima, 117 - Trindade, Florianópolis",True,OPERATIONAL,-27.5978016,-48.52170049999999,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59637257010728, 'lng': -48.52027612010728}, 'southwest': {'lat': -27.59907222989272, 'lng': -48.52297577989272}}",universidade,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,,
3322,ChIJMY1-lvo5J5URNrRKdx5a1wE,Florianópolis/SC,Rede NAF UFSC,"R. Roberto Sampaio Gonzaga - Trindade, Florianópolis",True,OPERATIONAL,-27.5987336,-48.5215787,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59724022010728, 'lng': -48.52027557010727}, 'southwest': {'lat': -27.59993987989273, 'lng': -48.52297522989272}}",universidade,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,,
3323,ChIJgwVMOwA5J5URVAoynW1cQdg,Florianópolis/SC,UFSC CCS - Bloco A,"Av. Prof. Henrique da Silva Fontes, 321 - Trindade, Florianópolis",Indisponível,OPERATIONAL,-27.5990918,-48.5173688,Não disponível,"{'northeast': {'lat': -27.59760797010728, 'lng': -48.51611962010728}, 'southwest': {'lat': -27.60030762989272, 'lng': -48.51881927989272}}",universidade,,,,,,,
3324,ChIJrU2u8FQ4J5URLXzCAm0svLk,Florianópolis/SC,Senior Adult Studies Center,"R. Des. Vítor Lima, 145 - Trindade, Florianópolis",True,OPERATIONAL,-27.5977021,-48.5218812,"['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59627627010727, 'lng': -48.52045072010728}, 'southwest': {'lat': -27.59897592989272, 'lng': -48.52315037989272}}",universidade,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,,
3325,ChIJ41yB8Ko5J5UR7ZAKH3kQEHE,Florianópolis/SC,Centro Socioeconômico - CSE UFSC,"R. Roberto Sampaio Gonzaga - Trindade, Florianópolis",True,OPERATIONAL,-27.599245,-48.5217263,"['Monday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59808737010728, 'lng': -48.52049677010728}, 'southwest': {'lat': -27.60078702989272, 'lng': -48.52319642989272}}",universidade,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,,
3326,ChIJa6za61Q4J5URWz8KE1yO1L4,Florianópolis/SC,Legal Sciences Center - CCJ/UFSC,"Campus Universitário Reitor João David Ferreira Lima, s/nº - Trindade",Indisponível,OPERATIONAL,-27.5984481,-48.5221421,Não disponível,"{'northeast': {'lat': -27.59702087010728, 'lng': -48.52073957010727}, 'southwest': {'lat': -27.59972052989272, 'lng': -48.52343922989272}}",universidade,,,,,,,
3327,ChIJr25Nmps5J5URPQDOrqSIVRY,Florianópolis/SC,Departamento de Contratos (DPC/PROAD),"R. Des. Vítor Lima, n. 222 - sala 802 - Trindade, Florianópolis",True,OPERATIONAL,-27.5970121,-48.5221089,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59574642010728, 'lng': -48.52082622010727}, 'southwest': {'lat': -27.59844607989272, 'lng': -48.52352587989272}}",universidade,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,,
3328,ChIJP2WHYDk5J5URg5sDmcpBb-g,Florianópolis/SC,LABSPOT,"Av. Prof. Henrique da Silva Fontes, 1 - Trindade, Florianópolis",True,OPERATIONAL,-27.6004441,-48.51738539999999,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59897697010728, 'lng': -48.51654912010729}, 'southwest': {'lat': -27.60167662989273, 'lng': -48.51924877989273}}",universidade,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
3329,ChIJ7Xanl3c5J5URw0MgJXEzOPM,Florianópolis/SC,LABCIR - laboratório de ensino de circuitos elétricos,"Carvoeira, Florianópolis",True,OPERATIONAL,-27.6004684,-48.5173986,"['Monday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:45\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59898727010728, 'lng': -48.51655572010728}, 'southwest': {'lat': -27.60168692989273, 'lng': -48.51925537989273}}",universidade,09:00 - 18:30,09:00 - 18:30,09:00 - 18:30,09:00 - 18:45,09:00 - 20:00,,
3330,ChIJ0dLVme85J5URbuEFb8123GQ,Florianópolis/SC,LABSDG,"Av. Prof. Henrique da Silva Fontes, 1 - Trindade, Florianópolis",Indisponível,OPERATIONAL,-27.6005902,-48.5174439,Não disponível,"{'northeast': {'lat': -27.59946302010728, 'lng': -48.51615907010728}, 'southwest': {'lat': -27.60216267989273, 'lng': -48.51885872989272}}",universidade,,,,,,,
3331,ChIJ86uAKPU5J5URl_bd2pz220U,Florianópolis/SC,PSILAB,"Carvoeira, Florianópolis",True,OPERATIONAL,-27.600758,-48.51746499999999,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59953132010727, 'lng': -48.51617562010727}, 'southwest': {'lat': -27.60223097989272, 'lng': -48.51887527989271}}",universidade,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
3332,ChIJXX2ZbnY5J5URxd9igPRLqlU,Florianópolis/SC,MAGMA / UFSC,"Campus Universitário UFSC, Florianópolis",True,OPERATIONAL,-27.6011538,-48.5184648,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59964082010728, 'lng': -48.51705257010727}, 'southwest': {'lat': -27.60234047989272, 'lng': -48.51975222989272}}",universidade,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
3333,ChIJU-oUf6o5J5URD0_dyeQAF2Q,Florianópolis/SC,Labmat UFSC,"Rua Delfino Conti, s/n. Bloco B Engenharia Mecânica UFSC - Trindade, Florianópolis",True,OPERATIONAL,-27.601281,-48.518693,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.60010167010728, 'lng': -48.51739787010727}, 'southwest': {'lat': -27.60280132989272, 'lng': -48.52009752989272}}",universidade,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
3334,ChIJ36SNn1Q4J5UR5rDxAX2aIyk,Florianópolis/SC,Department of Physics,"Campus Universitário Reitor João David Ferreira Lima Bairro da Trindade -Florianópolis Santa Catarina CEP: - Carvoeira, Florianópolis",True,OPERATIONAL,-27.5989432,-48.5233352,"['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -27.59760682010727, 'lng': -48.52190162010728}, 'southwest': {'lat': -27.60030647989272, 'lng': -48.52460127989272}}",universidade,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,,
3335,ChIJ9xjtbkEFbJIRz6PjHnCpBJc,Manaus/AM,Fundação Universidade do Amazonas,"Av. Ayrão, 1033 - Pres. Vargas, Manaus",Indisponível,OPERATIONAL,-3.1171896,-60.02171809999999,Não disponível,"{'northeast': {'lat': -3.115922870107278, 'lng': -60.02036617010727}, 'southwest': {'lat': -3.118622529892722, 'lng': -60.02306582989271}}",universidade,,,,,,,
3336,ChIJsTG9iFsFbJIRSUSRzGQMMpE,Manaus/AM,UFAM - Faculty of Medicine,"R. Afonso Pena, 1053 - Centro, Manaus",True,OPERATIONAL,-3.1164044,-60.0182168,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.115054520107278, 'lng': -60.01678492010728}, 'southwest': {'lat': -3.117754179892722, 'lng': -60.01948457989273}}",universidade,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,,
3337,ChIJibUoxWMFbJIRk2HAaKP-8M0,Manaus/AM,Escola Superior de Ciências Sociais - ESO/UEA,"Rua, Av. Leonardo Malcher, 1146 - Centro, Manaus",Indisponível,OPERATIONAL,-3.1258553,-60.022034,Não disponível,"{'northeast': {'lat': -3.124563670107277, 'lng': -60.02068662010727}, 'southwest': {'lat': -3.127263329892722, 'lng': -60.02338627989272}}",universidade,,,,,,,
3338,ChIJvzcoG2UFbJIRw-vpZKVWwaE,Manaus/AM,Dra. Natália Alves,"R. Emílio Moreira - Praça 14 de Janeiro, Manaus",True,OPERATIONAL,-3.1241274,-60.01531549999999,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.122777270107277, 'lng': -60.01393202010727}, 'southwest': {'lat': -3.125476929892722, 'lng': -60.01663167989272}}",universidade,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
3339,ChIJC_u7i1sFbJIR1Y9S15vYWUo,Manaus/AM,Polo Pvt Manaus - São Geraldo,"R. Álvaro Botelho Maia, 289 - São Geraldo, Manaus",True,OPERATIONAL,-3.1154848,-60.029235,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.114111220107278, 'lng': -60.02770022010728}, 'southwest': {'lat': -3.116810879892722, 'lng': -60.03039987989273}}",universidade,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,08:00 - 17:00,,
3340,ChIJYV41vmUFbJIRFKsCTc6n8Pg,Manaus/AM,UEA - ESAT,"Av. Leonardo Malcher, 1728 - Praça 14 de Janeiro, Manaus",True,OPERATIONAL,-3.126257,-60.01639849999999,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.124848970107277, 'lng': -60.01504712010728}, 'southwest': {'lat': -3.127548629892722, 'lng': -60.01774677989272}}",universidade,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,
3341,ChIJEU_NEGMFbJIRrQRKsgdNSs0,Manaus/AM,Fundação Universidade do Amazonas,"Av. Ramos Ferreira, 1036 - Centro, Manaus",Indisponível,OPERATIONAL,-3.1282518,-60.0222916,Não disponível,"{'northeast': {'lat': -3.126848270107278, 'lng': -60.02094027010727}, 'southwest': {'lat': -3.129547929892723, 'lng': -60.02363992989271}}",universidade,,,,,,,
3342,ChIJkzkU3WIFbJIRIOkbmfkSk7c,Manaus/AM,UNIP - Unidade Ramos Ferreira,"Av. Ramos Ferreira, 954 - Centro, Manaus",True,OPERATIONAL,-3.1283155,-60.02300439999999,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.127084020107277, 'lng': -60.02181752010727}, 'southwest': {'lat': -3.129783679892722, 'lng': -60.02451717989271}}",universidade,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,
3343,ChIJK2ci3mIFbJIRkzGtFyp77DM,Manaus/AM,UNIP - Centro,"Travessa Frei Lourenço - Centro, Manaus",Indisponível,OPERATIONAL,-3.1284984,-60.0229319,Não disponível,"{'northeast': {'lat': -3.127179670107278, 'lng': -60.02158277010727}, 'southwest': {'lat': -3.129879329892722, 'lng': -60.02428242989272}}",universidade,,,,,,,
3344,ChIJCcNmq3wFbJIR-7i1_tZztaI,Manaus/AM,Uninorte unit 15 Laureat,"Av. Getúlio Vargas, 720 - Centro, Manaus",True,OPERATIONAL,-3.1291844,-60.0204656,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -3.127836970107278, 'lng': -60.01918402010728}, 'southwest': {'lat': -3.130536629892723, 'lng': -60.02188367989272}}",universidade,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 12:00,
3345,ChIJi76Uj2QFbJIRF8d8c8BiOX8,Manaus/AM,UniNorte - Unidade 6,"Av. Joaquim Nabuco, 1365 - Centro, Manaus",True,OPERATIONAL,-3.1293018,-60.0192718,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -3.127950470107278, 'lng': -60.01785147010727}, 'southwest': {'lat': -3.130650129892723, 'lng': -60.02055112989272}}",universidade,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 12:00,
3346,ChIJpWnyH6oabJIRd-V9FyjIj0I,Manaus/AM,Claretian - University Center Polo Manaus / AM,"Anexo Ao Colégio Preciosíssimo Sangue - Av. Constantino Nery, 1751 - São Geraldo, Manaus",True,OPERATIONAL,-3.1096388,-60.02699329999999,"['Monday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -3.108286770107278, 'lng': -60.02550137010727}, 'southwest': {'lat': -3.110986429892722, 'lng': -60.02820102989271}}",universidade,09:00 - 13:00,09:00 - 13:00,09:00 - 13:00,09:00 - 13:00,09:00 - 13:00,08:00 - 12:00,
3347,ChIJDSXxh1YFbJIRfKU9CCLkgSE,Manaus/AM,UniCesumar - Manaus,"Rua Rio Javari, 10 - Nossa Sra. das Gracas, Manaus",True,OPERATIONAL,-3.1080966,-60.0230121,"['Monday: 8:30\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -3.106745020107277, 'lng': -60.02176092010728}, 'southwest': {'lat': -3.109444679892722, 'lng': -60.02446057989272}}",universidade,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:00 - 12:00,
3348,ChIJO_mwUHsFbJIRJ-j7eulOpIg,Manaus/AM,UniNorte - Unidade 10,"Rua 10 de Julho, 873 - Centro, Manaus",True,OPERATIONAL,-3.1298375,-60.01960880000001,"['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u2009–\u200911:00\u202fAM', 'Sunday: Closed']","{'northeast': {'lat': -3.128538220107278, 'lng': -60.01821012010728}, 'southwest': {'lat': -3.131237879892723, 'lng': -60.02090977989272}}",universidade,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 11:00,
3349,ChIJJ4IPHk8FbJIRJ69velx4bGA,Manaus/AM,Faculdade Martha Falcão - Wyden,"R. Natal, 300 - Adrianópolis, Manaus",True,OPERATIONAL,-3.1097782,-60.01426240000001,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM, 1:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.108308770107278, 'lng': -60.01293607010727}, 'southwest': {'lat': -3.111008429892722, 'lng': -60.01563572989272}}",universidade,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,09:00 - 12:00,,
3350,ChIJ9TTBdkUFbJIRnzZuBKvZsRg,Manaus/AM,EEM - Nursing - UFAM,"Rua Terezina, 495 - Adrianópolis, Manaus",True,OPERATIONAL,-3.1119137,-60.0121145,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.110798020107278, 'lng': -60.01108977010728}, 'southwest': {'lat': -3.113497679892722, 'lng': -60.01378942989272}}",universidade,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,,
3351,ChIJt5sIPVEFbJIRVfszogdj8dU,Manaus/AM,Faculdade do Amazonas,"Av. Maceió, 861 - Adrianópolis, Manaus",True,OPERATIONAL,-3.1029616,-60.0159002,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","{'northeast': {'lat': -3.101613270107278, 'lng': -60.01450367010727}, 'southwest': {'lat': -3.104312929892723, 'lng': -60.01720332989272}}",universidade,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 12:00,
3352,ChIJ_6oz3e8PbJIRvRCRUx8jmno,Manaus/AM,FUnATI - Fundação Universidade Aberta da Terceira Idade,"Av. Brasil, 11430 - Santo Antônio, Manaus",True,OPERATIONAL,-3.113635,-60.0382878,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.112679720107277, 'lng': -60.03741639999998}, 'southwest': {'lat': -3.115379379892722, 'lng': -60.0407012}}",universidade,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,,
3353,ChIJD8kKvKkabJIR-kZHb72Sng0,Manaus/AM,UNINTER | Polo Chapada,"Av. Djalma Batista, 1719 - Chapada, Manaus",True,OPERATIONAL,-3.1003654,-60.0244102,"['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","{'northeast': {'lat': -3.099027720107277, 'lng': -60.02300967010727}, 'southwest': {'lat': -3.101727379892722, 'lng': -60.02570932989271}}",universidade,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,,
